artist_name,title,link,streams_total,streams_daily
21 Savage,m y . l i f e (with 21 Savage & Morray),https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG,531755029.0,135259.0
21 Savage,Spin Bout U,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,494596640.0,233715.0
21 Savage,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],https://open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt,444472438.0,154694.0
21 Savage,Bartier Cardi (feat. 21 Savage),https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,431342669.0,37934.0
21 Savage,Ghostface Killers (feat. Travis Scott),https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,428871966.0,61547.0
21 Savage,Peru - Remix,https://open.spotify.com/track/5JCJl2mAEOAjnpA96wcEum,395985295.0,121320.0
21 Savage,EA (feat. 21 Savage),https://open.spotify.com/track/68MTDH8Kk4jBEV1ah0n89s,386298648.0,95902.0
21 Savage,can't leave without it,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd,360825926.0,106325.0
21 Savage,Mr. Right Now (feat. Drake),https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,349729139.0,53232.0
21 Savage,TOPIA TWINS (feat. Rob49 & 21 Savage),https://open.spotify.com/track/0lodMO0qK83vfPiiD7FMEt,343354135.0,131814.0
21 Savage,Pussy & Millions (feat. Travis Scott),https://open.spotify.com/track/2KLwPaRDOB87XOYAT2fgxh,342962213.0,102803.0
21 Savage,On BS,https://open.spotify.com/track/34tz0eDhGuFErIuW3q4mPX,320663593.0,129511.0
21 Savage,Opp Stoppa (feat. 21 Savage),https://open.spotify.com/track/59fFsGRwFiuhxKDPc1k6xW,308546751.0,78657.0
21 Savage,Immortal,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,307179881.0,53968.0
21 Savage,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",https://open.spotify.com/track/4yNoUQkYf1QF8iYlEzNynH,300734266.0,80425.0
21 Savage,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),https://open.spotify.com/track/76gcXhY3Zv6wW0BTe9nHJo,290326440.0,177122.0
21 Savage,Sneakinâ,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,271865137.0,39154.0
21 Savage,nÃ©e-nah,https://open.spotify.com/track/2yUzr8Sr6ldG8vmHhZwTnz,269009046.0,116800.0
21 Savage,prove it,https://open.spotify.com/track/5wttBUDyaHAR5q9fYnN3YF,264724229.0,209176.0
21 Savage,Don't Come Out The House (with 21 Savage),https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom,263724674.0,39191.0
21 Savage,Circo Loco,https://open.spotify.com/track/7GeTsDIc5ykNB6lORO6Cee,255383298.0,91375.0
21 Savage,Hours In Silence,https://open.spotify.com/track/0sSRLXxknVTQDStgU1NqpY,254060214.0,237793.0
21 Savage,Major Distribution,https://open.spotify.com/track/46s57QULU02Voy0Kup6UEb,236936713.0,68382.0
21 Savage,Peaches & Eggplants (feat. 21 Savage),https://open.spotify.com/track/1KUZ33cOqk3X4Ezk0aZnVp,223146859.0,76362.0
21 Savage,Privileged Rappers,https://open.spotify.com/track/7l2nxyx7IkBX5orhkALg0V,221732827.0,83495.0
21 Savage,The Race - Remix,https://open.spotify.com/track/5ZRYax9cJzFlxc961BVGEH,212029054.0,44144.0
21 Savage,Rap Saved Me (feat. Quavo),https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3,211862216.0,51458.0
21 Savage,Yessirskiii,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1,210441876.0,64559.0
21 Savage,Cash In Cash Out,https://open.spotify.com/track/3S68RFe1lsdCdTMPIMJM3X,209040904.0,43696.0
21 Savage,My Choppa Hate Niggas,https://open.spotify.com/track/2D2w9943rsnJOGCrI4aMQp,203166523.0,51814.0
21 Savage,monster,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,196789207.0,11605.0
21 Savage,Broke Boys,https://open.spotify.com/track/45pUWUeEWGoSdH6UF162G8,178091374.0,68090.0
21 Savage,Umbrella (with 21 Savage & Young Nudy),https://open.spotify.com/track/2Yt4SXIgmoaPZHGdRafp4P,177594660.0,55586.0
21 Savage,Legacy (feat. Travis Scott & 21 Savage),https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99,175286975.0,28190.0
21 Savage,all my friends,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,171912842.0,15880.0
21 Savage,Focus (feat. 21 Savage),https://open.spotify.com/track/2FqqVHvC4eKrsk97vpMRid,171440474.0,16738.0
21 Savage,Don't Play That,https://open.spotify.com/track/6BczFLHW9aIf9aWn5NFuNL,167447272.0,35575.0
21 Savage,Many Men,https://open.spotify.com/track/3CDVMejYHnB1SkEEx0T1N4,167274144.0,53118.0
21 Savage,Numb,https://open.spotify.com/track/0G149jkGWKwrPXUGkEDgWM,163171028.0,10148.0
21 Savage,all of me,https://open.spotify.com/track/2FoahzOSxJnalPA8aBUme3,162678022.0,71766.0
21 Savage,n.h.i.e.,https://open.spotify.com/track/6x9pCndnXEoea0CMcfjs9W,158758021.0,60211.0
21 Savage,GBP (feat. 21 Savage),https://open.spotify.com/track/4pftaoQbbheCXSdleWIeDK,158024690.0,175763.0
21 Savage,Slidin,https://open.spotify.com/track/7fxSLnklnayJNBIKntXedZ,155999917.0,48170.0
21 Savage,Turks & Caicos (feat. 21 Savage),https://open.spotify.com/track/50gOifsqaejpDNU36PreB0,143239569.0,127446.0
21 Savage,Floating (feat. 21 Savage),https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ,142630288.0,10770.0
21 Savage,RIP Luv,https://open.spotify.com/track/1wGnp7ejkCuXRsehXx0PNP,137382478.0,41761.0
21 Savage,Red Opps,https://open.spotify.com/track/3cqZH3cqvfbV8wVbvHyPbG,131778948.0,14009.0
21 Savage,BBO (Bad Bitches Only),https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70,131089922.0,14288.0
21 Savage,Wish Wish (feat. Cardi B & 21 Savage),https://open.spotify.com/track/1Hd2XLitkt1PYCWSbfF5qV,130762967.0,9119.0
21 Savage,It's Up (feat. Young Thug & 21 Savage),https://open.spotify.com/track/1qIwin7JMVuX70qN6wD8ww,125360384.0,107411.0
21 Savage,More Mâs,https://open.spotify.com/track/29YW2xXlo6Pc6M0SBTCXYN,121508369.0,44575.0
21 Savage,LET IT GO (feat. Justin Bieber & 21 Savage),https://open.spotify.com/track/1cEhrSF6EylAEqdhUGuNpX,116610857.0,16440.0
21 Savage,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",https://open.spotify.com/track/42k9e2hgl98IdgkXLg4pxs,115748901.0,23326.0
21 Savage,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],https://open.spotify.com/track/1UsQe17Ef7tV1ahFqHEFR3,115686823.0,53333.0
21 Savage,Outfit (with 21 Savage),https://open.spotify.com/track/6B2FtBtIds4rqeLPTW0D76,111943447.0,140149.0
21 Savage,pad lock,https://open.spotify.com/track/5stbfxsPi8gcOH2LCuA4Le,111613596.0,44465.0
21 Savage,1.5,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs,110641988.0,15689.0
21 Savage,asmr,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w,108126876.0,16039.0
21 Savage,thought i was playing,https://open.spotify.com/track/5dqeWGM9sqLd5bZhyBikrZ,105510880.0,54259.0
21 Savage,"Gucci On My (feat. 21 Savage, YG & Migos)",https://open.spotify.com/track/3IHZc2GclRu5nJpTqty7MY,105448758.0,3926.0
21 Savage,Bout A Million (feat. 42 Dugg & 21 Savage),https://open.spotify.com/track/4LaGu95Ui2s4vprSQYWUAZ,105173017.0,14315.0
21 Savage,Treacherous Twins,https://open.spotify.com/track/4Flfb4fGscN9kXPOduQLrv,104935255.0,49912.0
21 Savage,Calling For You (feat. 21 Savage),https://open.spotify.com/track/2nibvvDdAQkVraYP00z2RS,101525624.0,38675.0
21 Savage,Mad Stalkers,https://open.spotify.com/track/6HR1z11h0ROUlWP4Kx8Z7G,97946450.0,39775.0
21 Savage,sneaky,https://open.spotify.com/track/2K7sv1mno9PvbXVBpqvSKn,94933678.0,53366.0
21 Savage,BOTH,https://open.spotify.com/track/0Jv69ZmSNKDd0CNqPuyaID,93727841.0,28962.0
21 Savage,should've wore a bonnet,https://open.spotify.com/track/4Xzq2WibDHR5Eufi21HlEZ,90335066.0,42508.0
21 Savage,Clout (feat. 21 Savage),https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh,90154683.0,4143.0
21 Savage,Dip Dip,https://open.spotify.com/track/3xAXYCtd98G5G0SSJAHtqd,89140703.0,10499.0
21 Savage,Savage Mode,https://open.spotify.com/track/52hRcWmjRNFuVJv3Qi7EeF,86485296.0,6343.0
21 Savage,Brand New Draco,https://open.spotify.com/track/4V9ynsDPwHtdItksqjuRu0,86382906.0,27510.0
21 Savage,Rover 2.0 (feat. 21 Savage),https://open.spotify.com/track/4mt4VMndCT5kP2GwXKcECc,86066777.0,7279.0
21 Savage,4L,https://open.spotify.com/track/1uULQtJ8rbsX5TwjPpPc9Q,86050975.0,13646.0
21 Savage,Good Good,https://open.spotify.com/track/0J1YRLYhTG1MBosjidD7OI,85431507.0,34613.0
21 Savage,Pull Up N Wreck (& Metro Boomin),https://open.spotify.com/track/7DuvVy7JfFgXwWlVzyyPys,83139885.0,4531.0
21 Savage,Disrespectful,https://open.spotify.com/track/3oxCefEI6Tc6Z6t20J4IvH,81769830.0,13230.0
21 Savage,dangerous,https://open.spotify.com/track/0fyP96TikhD9sM4eKqw5Yp,81118851.0,32662.0
21 Savage,out for the night - part 2,https://open.spotify.com/track/4B8vU5oDXVxO5OkLAI4aLx,79909107.0,21012.0
21 Savage,"Givinâ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",https://open.spotify.com/track/0KoBrntyQ2x6Y1eZwgGe5P,79610120.0,30067.0
21 Savage,Loop Hole (feat. 21 Savage),https://open.spotify.com/track/5gzEL5O1ubbtIHUhLkSMTz,78500836.0,19210.0
21 Savage,Pull Up (feat. 21 Savage),https://open.spotify.com/track/4EzkcqltSOxYE2lstuLOFs,76269471.0,10577.0
21 Savage,Undefeated (feat. 21 Savage),https://open.spotify.com/track/2vaMWMPMgsWX4fwJiKmdWm,74685610.0,3923.0
21 Savage,Spiral,https://open.spotify.com/track/2YMCSqTmBTtcYA8dyUCvbT,74670003.0,10867.0
21 Savage,out for the night,https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV,73067389.0,8499.0
Anuel AA,China,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,1335083503.0,252723.0
Anuel AA,Amanece,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,1148456273.0,683384.0
Anuel AA,Sola (Remix),https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,954510267.0,661929.0
Anuel AA,Ella Quiere Beber - Remix,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,909570858.0,204034.0
Anuel AA,Adicto (with Anuel AA & Ozuna),https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,890123127.0,396312.0
Anuel AA,Secreto,https://open.spotify.com/track/5lRk8V5r03FhvjKB58VSHV,875171970.0,187329.0
Anuel AA,Hasta Que Dios Diga,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,860669628.0,480959.0
Anuel AA,La Jeepeta - Remix,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,740799294.0,114759.0
Anuel AA,Reloj,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,701254999.0,181091.0
Anuel AA,BEBE (feat. Anuel AA),https://open.spotify.com/track/4jCodMLVA5tV5MhPrspTfV,683754576.0,201819.0
Anuel AA,MALA (feat. Anuel AA),https://open.spotify.com/track/5tYCl2bT9bDjMuTyn6OVb0,668746747.0,365157.0
Anuel AA,Verte Ir,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,631594920.0,128703.0
Anuel AA,Otro Trago - Remix,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,611848509.0,123575.0
Anuel AA,Baila Baila Baila - Remix,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,582490410.0,332701.0
Anuel AA,Quiere Beber,https://open.spotify.com/track/0FDMH2ahuIVzCybwHJK9zh,524845389.0,143636.0
Anuel AA,Culpables,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,500529510.0,195461.0
Anuel AA,Ley Seca,https://open.spotify.com/track/7HQz1eVhRI9cJUHqGud8EY,500259173.0,133637.0
Anuel AA,La Llevo Al Cielo (Ft. Ãengo Flow),https://open.spotify.com/track/6DoL1yYIwEW7VZMRaJhoJI,490268738.0,133821.0
Anuel AA,Adictiva,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,483156565.0,97271.0
Anuel AA,HipÃ³crita,https://open.spotify.com/track/4CbANooTL2aTHzJZqQ0Uvk,472202293.0,117691.0
Anuel AA,Bubalu,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,458566263.0,130590.0
Anuel AA,La OcasiÃ³n,https://open.spotify.com/track/20pJKlNIU3J1CrvhBr1kQ8,449209466.0,227536.0
Anuel AA,Me Gusta,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,394329673.0,59168.0
Anuel AA,Aventura,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,352869466.0,86558.0
Anuel AA,Whine Up,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,345371355.0,32351.0
Anuel AA,Asesina - Remix,https://open.spotify.com/track/6cQ062YZCDhMqVvGzqQ6E4,312475831.0,44825.0
Anuel AA,Mas Rica Que Ayer,https://open.spotify.com/track/3XjvMZqm2AQ8thMCD6w9w2,312209004.0,61582.0
Anuel AA,OA,https://open.spotify.com/track/6gMj2DzKR2PjrrbNSwcGFR,306901636.0,115214.0
Anuel AA,Fiel - Remix,https://open.spotify.com/track/43qcs9NpJhDxtG91zxFkj7,301914113.0,38922.0
Anuel AA,Â¿QuÃ© Nos PasÃ³?,https://open.spotify.com/track/7k3qWn8D43a5ISa3x8lJux,281609552.0,400750.0
Anuel AA,A Solas (Remix),https://open.spotify.com/track/77MsQNnI0Co0UZOkPyuid3,280187422.0,123878.0
Anuel AA,TÃº No Lo Amas,https://open.spotify.com/track/0fLOPPoyIaPTe8dm2Mrft3,279737952.0,367765.0
Anuel AA,Keii,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,274186934.0,50459.0
Anuel AA,Te Quemaste,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC,273354098.0,33222.0
Anuel AA,Delincuente,https://open.spotify.com/track/2ROQe6QkIXODJRx0y8UjzV,273050282.0,123089.0
Anuel AA,Medusa,https://open.spotify.com/track/4LaPjt50WewBJAOyWuRFLf,272849711.0,91410.0
Anuel AA,EstÃ¡ CabrÃ³n Ser Yo,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG,263327294.0,100876.0
Anuel AA,DEPORTIVO,https://open.spotify.com/track/0fKK51bU6lcCCwdNnv64t3,255681283.0,341592.0
Anuel AA,LOCATION,https://open.spotify.com/track/5Km4r87BoX2qqtoprYS1gh,253448179.0,24789.0
Anuel AA,BBY BOO - REMIX,https://open.spotify.com/track/43PiEypaceH339CSNiggyj,249146964.0,93444.0
Anuel AA,Diablita (feat. Anuel AA & Baby Rasta),https://open.spotify.com/track/62NeZ2Vtrz5HgtQibleMNs,247882064.0,254546.0
Anuel AA,Brindemos,https://open.spotify.com/track/5P8TXlZCMwru6DaMsIbbO3,243432760.0,74011.0
Anuel AA,SÃºbelo,https://open.spotify.com/track/3xv8JksRyqHa1lwkM9xvJf,240843562.0,65297.0
Anuel AA,"Ella Y Yo (feat. Farruko, Ozuna, Arcangel, Anuel AA, Bryant Myers, Kevin Roldan, Ãengo Flow, Alexis",https://open.spotify.com/track/0O8XuLi337OtgoXUgKORQ5,239198565.0,122703.0
Anuel AA,BebÃ©,https://open.spotify.com/track/0ulsRBiciReng91DhfVT9D,238534047.0,156939.0
Anuel AA,23 Preguntas,https://open.spotify.com/track/5ANkjNH7elrxzggidjnH9v,235254254.0,121963.0
Anuel AA,Reggaetonera,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH,234956947.0,33623.0
Anuel AA,47 - Remix,https://open.spotify.com/track/2kQDcD7adY2odZLLfIexFj,226511456.0,118970.0
Anuel AA,Fantasias - Remix,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV,209968767.0,28243.0
Anuel AA,CorazÃ³n Roto pt. 3,https://open.spotify.com/track/3LzAFrnO7CxaeBgtQhHsAP,206236923.0,109679.0
Anuel AA,Yeezy,https://open.spotify.com/track/54N6ILqlyNzADZNuGEfk9a,191921781.0,100928.0
Anuel AA,Delincuente,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6,191020539.0,50249.0
Anuel AA,Pa Ti Estoy,https://open.spotify.com/track/3j5zNcb0aSk7dx3W3mAKzw,190035083.0,131392.0
Anuel AA,Esclava - Remix,https://open.spotify.com/track/2Mgur7BKnpr7OG3izSNFTA,186692505.0,608942.0
Anuel AA,"YOGURCITO REMIX (feat. Kris R., ROA)",https://open.spotify.com/track/7nrd0eIftH3NQLfgk20Qp9,176391475.0,1243537.0
Anuel AA,Follow,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw,176136562.0,50990.0
Anuel AA,PACTO (feat. Bryant Myers & Dei V) - Remix,https://open.spotify.com/track/2VOXLA9TzOAVCjDi7RY5DV,173107000.0,101672.0
Anuel AA,Bandolera,https://open.spotify.com/track/6zw6EBrOdGTbKzC0djTOlD,170413350.0,68449.0
Anuel AA,Don Don,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt,168674216.0,27672.0
Anuel AA,Narcos,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q,167849685.0,41880.0
Anuel AA,El Manual,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ,166303827.0,31230.0
Anuel AA,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,163873158.0,18038.0
Anuel AA,Tu No Metes Cabra - Remix,https://open.spotify.com/track/6ipDE6Y0xrjEeaBTuPfW1K,163667294.0,57658.0
Anuel AA,"Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)",https://open.spotify.com/track/5ZF3889W92eTBOROe0lPNN,163074297.0,59889.0
Anuel AA,"Ella y Yo (feat. Farruko, Tempo, Anuel AA, Almighty & Bryant Myers)",https://open.spotify.com/track/2opYh9ZmKbiVrzEuPgrCTX,157944971.0,52082.0
Anuel AA,Jangueo,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81,151201177.0,55271.0
Anuel AA,Antes,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC,146303494.0,32781.0
Anuel AA,Esa Cruz,https://open.spotify.com/track/7dlFn4xJYAg8hdp9mdz9Zr,139877027.0,124601.0
Anuel AA,FÃºtbol & Rumba (feat. Enrique Iglesias),https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,137277071.0,17474.0
Anuel AA,North Carolina,https://open.spotify.com/track/0B1J4Mm4oRVMqoy6RM9vIM,135949047.0,44487.0
Anuel AA,Nacimos Pa Morir (feat. Jory Boy),https://open.spotify.com/track/3tEJZO2wMtvhQH5EKfKbkh,133149171.0,219531.0
Anuel AA,Ayer,https://open.spotify.com/track/639MMuIhNqgJ30i4zwY08t,131660419.0,111656.0
Anuel AA,Gan-Ga - Remix,https://open.spotify.com/track/6MpJR5hR1pS8xi3clcx9uv,130806844.0,61771.0
Anuel AA,Esta Cabron (Remix),https://open.spotify.com/track/7xGoFNgS4qROWSh6quMUID,129959570.0,63413.0
Anuel AA,No Love,https://open.spotify.com/track/32Cg0fAMbosGzbfeqQFrnw,129600226.0,179647.0
Anuel AA,Pensando en Ti,https://open.spotify.com/track/33Xd0gRmLMzStrrWccKwuH,127201427.0,38015.0
Anuel AA,EL NENE,https://open.spotify.com/track/5erXVUirf9qivKY5sJOanE,126753365.0,60995.0
Anuel AA,No Te Veo - Remix,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38,125090275.0,12813.0
Anuel AA,Dices Que Te Vas,https://open.spotify.com/track/0QHOIQxRlIPYPJ1HLgIN8S,122364111.0,37473.0
Anuel AA,Sur y Norte,https://open.spotify.com/track/5SMNzC4twfxy9c9JVlwfCZ,117573707.0,44327.0
Anuel AA,SERIO CON ESE Q,https://open.spotify.com/track/5KJUqkXzzwEkoTuIL4EYEI,116798235.0,166212.0
Anuel AA,"Soldado Y Profeta (feat. Ozuna, Almighty, Kendo & Ãengo Flow)",https://open.spotify.com/track/6OIePp3zOPV4OubtVTyJJ8,116326861.0,98568.0
Anuel AA,Con Silenciador,https://open.spotify.com/track/2GTFxK9rfl8xAgmsVgA7EC,116226304.0,34774.0
Anuel AA,La Bella y La Bestia,https://open.spotify.com/track/4VmQnCRiYSpK6pyIFsMkA3,116037399.0,134884.0
Anuel AA,Naturaleza,https://open.spotify.com/track/7nusMe2WRMNH3szeIOaAWD,115573190.0,42266.0
Anuel AA,Supuestamente,https://open.spotify.com/track/1ZBU5DSoYQwaZVgep6pfn2,110030593.0,25727.0
Anuel AA,Te Necesito,https://open.spotify.com/track/5x5kN5Qx1zptllSZV42jfh,106919792.0,47908.0
Anuel AA,Uptown Vibes (feat. Fabolous & Anuel AA),https://open.spotify.com/track/2tnlNVAhuQGgoFJxALVeXx,105764713.0,10375.0
Anuel AA,Cambio,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,105219230.0,23115.0
Anuel AA,Na' Nuevo,https://open.spotify.com/track/0jYLYhbDoceMWHWwwvYpVv,104516608.0,34940.0
Anuel AA,Controla,https://open.spotify.com/track/5nLD8KconUyMSZ6jDeDkka,104212746.0,15734.0
Anuel AA,MIRAME REMIX,https://open.spotify.com/track/2S8bH7ABqJ02bWeH8bgQfU,102666227.0,154918.0
Anuel AA,Guayo,https://open.spotify.com/track/4MR1AZhe1p0zTuH2HGhX9L,102454253.0,16214.0
Anuel AA,Kilerito,https://open.spotify.com/track/3kGMgEDHQoWykByLL6Jut3,102322397.0,82195.0
Anuel AA,"Anuel AA: Bzrp Music Sessions, Vol. 46/66",https://open.spotify.com/track/1mrGEef8GuaEnDdw8J5BQp,101555893.0,35918.0
Anuel AA,Mejor Que Yo,https://open.spotify.com/track/1VsHc0qIeyjYOyvN5HIEQG,101380099.0,29901.0
Anuel AA,WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),https://open.spotify.com/track/0W2pF7zyj9dwZVK1RoUyjh,94643736.0,73955.0
Anuel AA,Triste Verano,https://open.spotify.com/track/1AOPHC5whvr8K359BZu4kp,93820799.0,24207.0
Anuel AA,No Me Ame,https://open.spotify.com/track/2AuWgceaQyfMoI3EGavwGb,93617922.0,11057.0
Anuel AA,VVS SWITCH (feat. Luar La L & CDobleta) - Remix,https://open.spotify.com/track/7kSL8RqBe9ySL8tjvSoII0,91488413.0,69118.0
SZA,"All The Stars (with SZA) - From ""Black Panther: The Album""",https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2789306854.0,1695677.0
SZA,Kill Bill,https://open.spotify.com/track/4zozL5lnFIG0P5ZZ7l2NcR,2698639083.0,804965.0
SZA,Kiss Me More (feat. SZA),https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,2300787957.0,854560.0
SZA,Snooze,https://open.spotify.com/track/4DEIW3K4lQj5F9lgWrNn8M,1808828488.0,1208389.0
SZA,Good Days,https://open.spotify.com/track/16NhKiStqqTmCHahC6qob8,1575418929.0,664691.0
SZA,What Lovers Do (feat. SZA),https://open.spotify.com/track/2j5hsQvApottzvTn4pFJWF,1392738228.0,304425.0
SZA,luther (with sza),https://open.spotify.com/track/2CGNAOSuO1MEFCbBRgUzjd,1342386002.0,1526053.0
SZA,Nobody Gets Me,https://open.spotify.com/track/0jpsHF9u5QvXllnIy4VcXK,1158110647.0,934030.0
SZA,Saturn,https://open.spotify.com/track/040I32EKLxQrkuxQu1pqvT,1038875141.0,658906.0
SZA,Love Galore (feat. Travis Scott),https://open.spotify.com/track/7HhtNlYNI32WY6n0ISX0U1,1020899497.0,243829.0
SZA,Broken Clocks,https://open.spotify.com/track/5dIkvSrG129dvaQ3xb0M9R,936233368.0,298984.0
SZA,Open Arms (feat. Travis Scott),https://open.spotify.com/track/37niX8slglWbxnxTsMCvpV,925213494.0,559909.0
SZA,The Weekend,https://open.spotify.com/track/61fROeJfnI3OtNQYMpN1gT,675940477.0,215518.0
SZA,Low,https://open.spotify.com/track/5i9L822HHZJ9n5TZhP09Zd,660571814.0,238365.0
SZA,Rich Baby Daddy (feat. Sexyy Red & SZA),https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6,636470929.0,360202.0
SZA,Shirt,https://open.spotify.com/track/4iu0UT9hX4c3xS9dFTgX46,622615615.0,125389.0
SZA,I Hate U,https://open.spotify.com/track/4iN2sxWPPKU48NXyzLaXku,558322999.0,130304.0
SZA,The Weekend - Funk Wav Remix,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt,543148186.0,81130.0
SZA,TELEKINESIS (feat. SZA & Future),https://open.spotify.com/track/1i9lZvlaDdWDPyXEE95aiq,524683166.0,230686.0
SZA,Drew Barrymore,https://open.spotify.com/track/5L7sgpCZgrcqpgh1xM7r6V,424232817.0,162368.0
SZA,Normal Girl,https://open.spotify.com/track/1Y7tMWKvFZLCpoX0SINyhP,407273979.0,269123.0
SZA,Blind,https://open.spotify.com/track/4c1Ci6iN9p8paVESQdxCT7,392080701.0,114609.0
SZA,No Love (with SZA),https://open.spotify.com/track/08SB2OtZkaliju77WYEKxk,373230430.0,134009.0
SZA,Consideration,https://open.spotify.com/track/6t90Z9XkdsHD8xMxro6KRP,357612194.0,141218.0
SZA,BMF,https://open.spotify.com/track/3U3hFkMr0Q90pD24EkE3Pr,352903634.0,276999.0
SZA,Supermodel,https://open.spotify.com/track/3lw0PaZdGkvCwTaiatHbnU,341786994.0,98949.0
SZA,Homemade Dynamite - REMIX,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep,340792081.0,49018.0
SZA,Garden (Say It Like Dat),https://open.spotify.com/track/6yyxqE2ZdAVuD2qEL76POx,328039241.0,94680.0
SZA,30 For 30 (with Kendrick Lamar),https://open.spotify.com/track/3aSWXU6owkZeVhh94XxEWO,314318458.0,246748.0
SZA,Awkward,https://open.spotify.com/track/2xZ0zfuDTv5LxLhEgD82PG,306580665.0,111221.0
SZA,Slime You Out (feat. SZA),https://open.spotify.com/track/0AYt6NMyyLd0rLuvr0UkMH,304270099.0,184231.0
SZA,Hit Different,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU,303587206.0,64451.0
SZA,Doves In The Wind (feat. Kendrick Lamar),https://open.spotify.com/track/0JijvZALkvx7uonQdvXXpH,278387285.0,73538.0
SZA,Ghost in the Machine (feat. Phoebe Bridgers),https://open.spotify.com/track/4q9C30KUZLq6UK4SWhsuoK,269204801.0,98811.0
SZA,20 Something,https://open.spotify.com/track/0WC7CIZHwPXoFQEbJ721vT,263201962.0,104897.0
SZA,Love Language,https://open.spotify.com/track/4IxmobHv5Ag8o30DHaoqnx,260138393.0,85217.0
